fxID	minYear	assumeAwardYear
39848	2000	2010
66911	2006	2011
22924	2004	2011
72658	2002	2011
11024	2004	2009
21663	2007	2012
35694	2007	2012
77140	1989	2006
14325	1999	2007
100209	2004	2010
16325	2001	2008
92621	2003	2008
15121	1992	2004
31618	1996	2005
21674	2007	2012
31624	2000	2005
6283	1989	1994
45910	2004	2011
46745	1993	2011
73913	2005	2011
6709	2005	2011
5039	2001	2012
36562	2004	2011
55149	1993	2002
10616	2005	2012
18381	1989	2001
96439	2000	2012
94350	1994	2004
7857	1999	2004
22956	1997	2012
17978	2004	2012
1445	2002	2010
14761	2006	2011
38212	1994	2012
80503	2006	2012
7871	2002	2008
13944	1986	2003
22129	2004	2010
98160	2004	2009
19693	2000	2011
43105	2003	2009
82601	1987	2003
45521	1997	2002
93943	1998	2012
98173	1995	2004
52405	2004	2011
3020	2006	2012
32462	2002	2010
95212	2004	2009
39064	1997	2007
2609	1996	2012
17602	2005	2011
33693	1990	2000
66138	2007	2012
55183	1998	2004
99425	2006	2012
45138	2007	2012
33309	2002	2010
15969	2007	2012
53604	2004	2012
87522	1998	2004
91109	1996	2002
13965	2001	2010
94373	2006	2012
12348	1996	2004
6331	2005	2011
47186	1998	2003
76388	1999	2006
26712	1998	2007
20962	1998	2010
81368	1999	2006
60058	2006	2011
27110	2005	2011
3455	2003	2012
100706	2007	2012
16393	1992	2010
39074	2007	2012
41896	2007	2012
97307	1987	2002
676	1994	2010
47199	1998	2005
35368	2005	2010
29579	1996	2009
44769	1999	2004
14413	1994	2011
5103	2001	2012
93540	1994	2008
49160	1994	2000
56869	1999	2006
95248	1986	2003
88299	2004	2010
71105	2006	2012
83076	2002	2010
31259	1995	2007
101507	1993	2011
32082	1998	2005
62089	2006	2012
41163	2005	2011
78466	2002	2012
43540	2006	2011
100313	2003	2009
34578	2007	2012
89976	1986	2002
36639	1986	2000
89594	1995	2001
34975	1997	2009
44372	2005	2011
86803	2000	2007
98235	2005	2011
97340	2004	2009
95270	2007	2012
40351	2003	2012
13610	2005	2011
85585	1998	2005
81408	2005	2011
98243	1990	2000
74430	2006	2012
80967	2005	2012
35395	1999	2009
47640	2001	2007
18461	1997	2011
52038	2005	2012
58883	2004	2010
73194	1998	2011
93577	1995	2008
52051	1987	2003
76862	2003	2009
19768	2000	2012
80578	1998	2009
7552	1996	2009
59314	1993	2003
83110	1998	2006
66214	2000	2005
74863	2001	2012
27177	2003	2009
19357	1998	2004
65027	2001	2008
30453	1995	2006
71147	2005	2011
76467	2004	2009
22217	1996	2012
92358	2003	2012
16047	1997	2009
27187	2002	2007
33791	2003	2011
97375	1996	2001
29221	2006	2011
76083	1987	2012
43185	2005	2010
51691	2004	2010
41583	2006	2012
54095	2005	2011
3104	2006	2011
101196	1996	2004
12003	2007	2012
11185	2003	2012
12005	2006	2011
56949	2004	2010
71970	2005	2010
35446	1990	2009
41589	2005	2010
78103	1999	2006
59726	2007	2012
32989	1987	2003
94062	1992	2008
100377	1997	2008
62998	1991	2002
59734	1993	2009
9115	2002	2010
65455	1997	2010
72390	1999	2006
98297	1991	1998
33409	2006	2011
12837	2001	2006
75303	2007	2012
56534	2005	2011
92387	1989	1995
101583	2007	2012
79369	2002	2009
78115	2002	2008
69949	1993	2010
77296	2006	2012
78969	2007	2012
48861	2004	2011
59751	2003	2009
58945	2001	2007
4414	1998	2004
18522	2002	2009
69576	2001	2011
10780	2002	2009
58948	1996	2009
24800	1997	2004
27231	2000	2006
72410	2001	2007
25643	1994	2002
52942	1987	2000
61762	2006	2011
64677	1996	2001
63028	2004	2012
56991	1993	2003
6019	2007	2012
52128	2007	2012
30096	2001	2007
14515	2004	2011
78134	2006	2012
84003	2003	2012
61336	2003	2011
37119	2002	2009
34670	2005	2012
46082	2000	2008
12863	1997	2006
44476	2003	2010
90066	1994	2004
32615	2004	2012
88408	2004	2010
15292	1998	2011
39197	2002	2012
63427	1987	2003
6879	2001	2010
28424	1993	2003
1200	2005	2012
66288	2006	2011
41633	1991	2012
15300	2001	2007
57010	2003	2008
31382	1988	2007
22712	2002	2007
93661	2001	2007
59390	2003	2010
63439	2005	2010
58591	2005	2012
32625	1989	2008
21479	2002	2007
57415	2004	2012
64694	2000	2008
82325	2002	2012
98345	2000	2010
72886	2000	2008
44496	2005	2011
94110	1998	2010
26043	1997	2005
35097	2001	2006
13320	2007	2012
53366	2005	2011
72035	2002	2011
32224	1991	1998
6055	2001	2011
90092	2004	2009
38397	1991	2008
69210	1999	2005
20697	1994	2007
6058	1993	2001
66726	2003	2008
102037	1999	2012
49294	2007	2012
58606	2000	2010
81907	2003	2008
39662	2004	2012
67133	2001	2011
8025	2004	2010
4452	2005	2011
45296	2007	2012
54945	1989	2009
64711	1998	2008
12076	2007	2012
22303	2006	2012
95385	1999	2008
19858	2003	2009
76163	1992	2007
42867	2006	2011
398	1988	2000
8391	1988	2012
25695	2006	2011
67142	2003	2011
47354	2006	2012
54549	2005	2012
79033	2000	2012
4048	2006	2012
70414	1996	2006
33471	2005	2012
101641	2006	2012
26883	2004	2011
40084	2007	2012
92044	2000	2005
23987	1997	2011
75754	2003	2012
22314	2007	2012
72062	2001	2007
2382	2002	2007
87688	2005	2012
76956	2006	2012
97911	1999	2008
35912	1990	2000
45308	1998	2005
10828	1986	2002
38004	2004	2009
36769	2004	2012
17789	1988	2001
4058	1998	2007
14170	2005	2010
29323	2005	2011
8041	2003	2011
92449	1988	2001
63486	2003	2010
13351	2001	2009
61830	2001	2011
13742	2006	2011
70846	1992	2004
2808	2004	2012
50586	2005	2011
44937	1988	2006
6102	1999	2009
52613	2006	2012
65955	2006	2012
52207	2005	2012
32270	1998	2006
24892	1999	2006
38447	2000	2012
66785	2002	2012
454	2002	2012
35955	1996	2003
95445	2000	2010
75002	2004	2010
11316	1997	2010
81575	2002	2007
78662	2004	2009
38455	2006	2011
41323	1986	2000
93331	1995	2002
62262	2007	2012
48578	1996	2009
24469	1988	2007
30200	1994	2008
101703	2001	2011
6133	1994	2007
9667	2007	2012
38905	2006	2012
72121	2003	2010
88515	2003	2010
8452	2001	2009
4119	1999	2004
15003	2007	2012
57495	1996	2010
15808	2005	2012
66000	2007	2012
66399	1982	2002
38072	2001	2007
9685	1993	2010
12165	1997	2007
45376	2004	2010
27356	2004	2012
13000	2004	2012
75441	1990	2005
50651	2000	2011
37256	2007	2012
32320	2002	2010
76261	2007	2012
96735	2002	2010
2491	2001	2010
26586	2003	2008
35214	2004	2012
38944	2003	2012
45016	1994	2006
36034	2005	2012
60698	1989	2005
83348	2001	2012
44638	1991	2009
95061	2002	2007
25406	2005	2011
26998	2002	2010
44201	1988	2012
61945	1993	2003
66870	1999	2006
72182	2006	2012
15072	1996	2009
14678	2006	2011
8923	1995	2001
70150	2007	2012
56326	2001	2009
31949	2000	2011
75887	2002	2010
43822	1996	2009
15867	2001	2008
33209	1992	2008
68959	2000	2011
42608	1997	2009
77924	1998	2012
89052	1998	2010
30709	2007	2012
4194	1999	2006
41425	1991	2001
51087	2007	2012
52732	2002	2010
47096	1998	2010
94284	2007	2012
101034	1996	2010
67323	2003	2009
42619	2006	2012
76720	2003	2011
33633	2003	2010
58754	2000	2005
81251	2007	2012
56764	1997	2002
76728	2000	2011
95975	1986	2000
101044	2007	2012
13491	2007	2012
5827	1997	2010
13094	1998	2011
34044	2002	2009
40247	1997	2010
28648	2005	2010
54344	1981	2004
4630	2007	2012
57984	2001	2008
16735	1999	2007
61177	2006	2011
87844	1980	2003
42648	1999	2012
87085	2005	2012
95143	1980	2003
41457	2005	2010
11882	1999	2008
94324	2002	2007
29099	1989	2004
66936	2006	2011
17150	2004	2010
34874	1999	2009
31171	1997	2008
92623	1981	2003
83000	1999	2005
55577	1994	2010
33658	2006	2012
62846	2004	2011
19663	2007	2012
89522	1991	2007
79227	1989	2012
55583	2002	2009
13915	1990	2001
47138	2004	2010
20059	2007	2012
8977	1989	2002
84254	2004	2009
24215	1991	2003
35320	1997	2004
98990	1999	2009
101855	1999	2007
66107	2005	2012
22955	2002	2012
24641	1994	2009
87868	2005	2011
22112	2006	2012
15543	1989	2007
91092	1993	2007
101100	2003	2012
51971	2006	2011
63281	2004	2010
78843	2005	2011
64147	2004	2009
20944	2005	2010
47967	2006	2011
67853	2007	2012
29546	2006	2012
65750	1999	2012
77582	1988	2007
37806	2004	2011
5508	2004	2011
83870	1992	2000
95210	2005	2011
94365	2004	2012
17215	2005	2012
83476	1993	2010
62457	2002	2011
78016	1993	2000
5083	2002	2008
54792	1997	2012
27495	1991	2004
25524	2006	2012
23816	2001	2012
71885	2005	2012
13576	1987	2012
5528	1996	2007
41143	2003	2008
13182	1994	2002
25534	2003	2009
46817	1993	2003
40332	2005	2012
91519	2005	2011
88701	2005	2011
9434	2000	2007
54022	2003	2012
9852	2007	2012
62475	2000	2010
69074	2003	2011
45964	1999	2007
70265	1982	2002
56448	2007	2012
68686	1988	2004
78878	2004	2010
75606	2003	2011
27511	2005	2010
32076	1998	2012
37444	2004	2009
40343	1996	2006
72323	2004	2011
27128	2004	2009
97328	2005	2011
10292	2004	2012
88307	1997	2006
91921	2004	2012
101152	2001	2007
73586	2006	2012
74821	1999	2005
27144	1987	2002
62501	1996	2012
22616	2005	2012
30848	2007	2012
26752	2007	2012
30433	2000	2005
21385	2006	2011
55239	2006	2012
100320	2007	2012
70295	2005	2012
1116	2006	2011
38715	2003	2009
25958	2001	2006
37879	1991	2003
18063	1989	2009
22195	1993	2007
99060	2004	2012
56088	2003	2008
28775	2004	2011
22197	1999	2012
15226	2002	2008
34163	2000	2009
33365	1994	2009
40804	2005	2012
93175	1999	2010
91568	2001	2011
76868	1992	2003
83117	1994	2004
87587	2007	2012
89215	2005	2012
101945	2003	2011
93183	2007	2012
101556	1997	2003
46467	2001	2008
32968	2003	2011
94865	2005	2012
67938	2000	2009
94039	1999	2004
33793	1997	2008
63379	1994	2010
83131	2002	2009
64231	2005	2012
75280	2002	2008
30466	1992	2007
56945	2004	2010
76880	2005	2012
26808	2003	2011
15648	2004	2012
99517	2004	2009
50484	1998	2012
4387	2004	2011
22668	2004	2012
68348	2006	2011
52513	2006	2012
41216	2000	2008
30478	2005	2012
67513	2004	2011
89664	1993	2001
94885	2006	2011
54883	2003	2008
35026	1995	2004
52089	2004	2011
101201	2000	2009
16070	2003	2008
88803	2005	2011
87610	1995	2004
83578	1994	2005
73235	1998	2009
101974	2003	2012
91213	1989	2012
60519	1996	2007
21823	2004	2009
10361	1987	2003
27998	2003	2010
78542	2003	2008
1167	2001	2006
52103	2007	2012
64251	2006	2012
23513	2001	2006
49238	2005	2010
87990	2006	2011
57394	2003	2008
83164	2007	2012
46914	1996	2010
94905	1996	2008
30504	2001	2008
47304	2007	2012
43209	2005	2012
83597	1991	2001
54121	1993	2011
45653	2002	2010
39179	2006	2011
49249	2003	2010
49673	2003	2009
70375	2001	2006
49674	1995	2009
72419	1998	2008
21462	1996	2008
44463	2005	2011
98321	2001	2011
31783	1993	2005
6027	2002	2012
61773	2001	2012
72008	2005	2010
72009	2001	2009
72857	1990	2003
6876	2002	2008
370	1993	2009
49265	1996	2005
22707	2006	2011
97007	1994	2005
46091	2007	2012
94922	2001	2006
5238	1999	2012
91624	2006	2011
95774	2005	2011
96601	2007	2012
83611	2005	2012
77744	2003	2009
11250	1996	2005
76541	2006	2012
84839	1994	2003
35499	2003	2011
60968	1996	2005
100427	1993	2006
75331	2003	2012
33450	1996	2004
35886	1996	2007
63441	1999	2010
50921	2007	2012
29726	2007	2012
88436	2000	2007
102030	2004	2010
90089	2005	2010
55782	2006	2011
22300	2005	2011
100435	2001	2007
37593	1989	2002
23590	2006	2012
84064	2003	2008
79448	2002	2010
63098	2002	2007
24873	2007	2012
81548	1999	2005
15756	1998	2011
60211	2003	2011
9215	2000	2009
85730	2007	2012
81556	2007	2012
54985	2002	2011
11300	2001	2011
34736	2004	2011
57073	2003	2009
83253	2004	2011
85334	2007	2012
6109	2003	2008
17825	2003	2008
68476	2003	2010
59451	2002	2009
73332	2005	2011
63514	2002	2010
14983	1995	2001
72941	1996	2009
90527	1985	2008
456	2005	2012
57473	2001	2011
26109	1998	2009
23625	2006	2011
71281	1986	2002
28962	2005	2011
85346	2006	2011
50613	1990	2012
17845	2005	2011
26535	1994	2006
44588	2004	2009
45766	1998	2007
92501	2000	2011
56250	1993	2012
7326	1998	2010
51005	2001	2010
10890	1996	2012
61397	1994	2010
78189	1996	2002
78616	2005	2010
92451	2004	2009
56622	2003	2009
92453	1995	2004
62642	2004	2011
94139	2005	2011
63099	2006	2012
39694	2003	2008
16582	2003	2012
4073	2001	2009
33079	2003	2008
83670	2007	2012
74980	1988	2006
82821	2003	2010
46158	2007	2012
42083	1996	2012
9223	1997	2006
94159	2004	2011
78206	2006	2011
68864	2006	2011
56221	1989	2007
24893	2007	2012
46993	2005	2011
16189	2002	2009
31469	1997	2005
27704	2003	2010
87336	2001	2006
23628	1988	2004
5320	2001	2010
20760	2007	2012
19075	1996	2007
69278	2004	2012
100047	1992	2001
28966	2005	2011
94600	2005	2012
82404	2005	2011
23638	2004	2009
89775	2005	2010
34771	2005	2012
52229	1993	2006
21174	2007	2012
88115	2003	2010
39753	2000	2009
22378	2002	2009
71689	2007	2012
77033	1988	2004
52661	2004	2012
10502	1996	2004
44990	2006	2012
95478	2002	2010
84119	1994	2004
64411	2006	2011
92109	2002	2009
37662	2003	2008
81612	2007	2012
60287	2005	2011
62720	1999	2005
21979	1993	2002
58299	2002	2012
33982	2006	2012
46645	2005	2011
12186	1997	2011
27363	1995	2008
21992	2006	2012
90193	2002	2011
69719	2007	2012
19132	2005	2011
4563	2001	2010
4568	2007	2012
48622	1988	2012
88162	2007	2012
20824	1997	2011
91763	2005	2011
73819	2004	2011
21224	1996	2005
28590	2002	2012
39365	1996	2006
11819	2004	2009
22855	1997	2003
23698	2003	2009
16690	2004	2011
59122	1997	2011
34418	1993	2011
94244	2005	2011
41776	2007	2012
56310	1993	2010
10542	1997	2011
58333	2005	2011
52301	2005	2010
92986	2006	2012
35644	2001	2006
51073	2000	2006
18316	2003	2008
25816	2002	2010
15077	2001	2006
37302	2007	2012
20432	2007	2012
98072	2002	2011
6649	1985	2002
39825	2006	2012
132	1991	2006
95103	2000	2008
27804	1999	2005
66890	2003	2009
46715	2003	2012
93012	1990	2012
92185	2006	2011
15096	2003	2010
56759	2001	2007
93450	1996	2009
87069	2006	2012
17552	1995	2009
78351	1980	2003
40673	2006	2011
48289	1988	2006
85054	2005	2010
18750	2005	2012
51114	1991	2011
70193	1989	2006
27831	2006	2011
95993	2007	2012
23327	2002	2009
19213	1990	2004
58384	2004	2009
64506	2004	2011
89510	1989	1994
25070	2001	2012
85077	2006	2012
28662	1999	2008
64110	2002	2012
18773	2007	2012
93046	1999	2008
77555	1985	2008
20057	2005	2011
23351	2004	2009
66541	1991	2006
99403	2005	2012
82577	2004	2012
25089	2003	2012
66958	1995	2002
45112	2004	2009
68641	2003	2010
61205	2007	2012
51148	2002	2008
82126	2005	2011
62444	2004	2009
17185	2000	2006
47962	1988	2001
66121	1997	2009
77179	2000	2007
13942	2006	2011
10652	1997	2005
46380	2006	2011
91490	1993	2000
11920	1994	2007
84690	1988	2001
81748	2007	2012
3021	1992	2008
28710	2004	2010
92271	2003	2012
82146	1998	2006
42278	2000	2011
11085	2005	2010
28303	2005	2012
55624	1991	2007
92681	2001	2011
56036	2003	2011
45535	1991	2009
79683	2002	2009
39069	1992	2005
99848	1988	2009
43917	1990	2011
33707	2003	2009
63712	2002	2007
30395	2005	2012
92289	1985	2002
33321	2006	2012
59646	1994	2000
11546	1989	2009
94385	2007	2012
75198	1996	2010
83059	2005	2010
62481	1997	2007
32072	1998	2005
65380	1996	2004
82639	2004	2011
43537	1998	2011
79709	2001	2011
87154	1995	2007
67448	1998	2012
62923	2007	2012
42314	2001	2007
62092	2000	2010
11964	2006	2012
43936	2000	2008
79318	2007	2012
14011	1989	2012
51216	2004	2012
53258	1989	2009
100739	1985	2002
39546	2004	2012
46005	2000	2006
22625	2006	2012
84341	2005	2012
20583	2005	2010
64607	1982	2002
47242	1996	2001
14442	2003	2008
88740	2005	2010
79742	1994	2003
65799	1992	2003
94012	2004	2012
72783	2002	2011
77655	2001	2006
94015	2005	2011
73599	2003	2008
89633	2005	2012
76866	2001	2012
97786	1997	2012
79334	1995	2007
96935	2007	2012
58518	1997	2011
9484	2002	2009
45212	2003	2012
31302	1997	2011
7943	2006	2011
721	2005	2011
35414	2006	2012
76458	1996	2006
12405	2005	2011
34616	2007	2012
86404	1997	2012
27179	2005	2012
82234	2006	2012
27965	2001	2010
10742	1990	2002
65031	2004	2010
94025	1999	2009
2289	2006	2011
6818	2007	2012
11993	1997	2012
68733	2000	2009
1540	1997	2008
68333	2001	2010
39992	1997	2007
94448	1998	2006
21032	1999	2009
90009	2002	2009
3950	2005	2010
75270	1999	2006
30455	2007	2012
94038	2002	2009
25220	2005	2012
56110	2003	2012
79769	2005	2012
99516	2002	2010
57357	2004	2012
48827	2001	2011
1942	2002	2012
25609	1990	2002
98284	1989	2005
17286	2006	2012
101566	2004	2009
10761	2005	2012
4386	1987	2000
12009	2000	2009
58544	2004	2011
69133	2002	2007
24341	2003	2009
20194	1996	2012
11622	1998	2005
63815	2006	2011
83577	2005	2012
33809	2004	2010
8334	2002	2012
19806	1988	2001
78107	2004	2009
7206	2004	2009
62159	2006	2011
6003	2005	2011
56537	2006	2011
76501	1982	2007
43618	1995	2009
21445	1988	2012
27602	2007	2012
80620	1996	2006
12851	2001	2009
94907	2007	2012
1972	1994	2001
29261	2004	2011
16513	2002	2007
50887	1997	2010
74081	2001	2012
35052	2003	2009
66272	2000	2011
59359	2006	2012
31363	2005	2012
39626	2003	2008
22698	2006	2011
34228	2007	2012
29280	2005	2010
55340	1998	2007
87635	2004	2010
44026	2000	2010
16941	2004	2009
36735	1989	1995
101608	2006	2012
82762	1996	2012
20224	2005	2011
4016	2006	2011
72866	2006	2011
60950	2007	2012
86476	1994	2012
89274	2007	2012
59380	2000	2009
40454	2005	2010
68794	2003	2011
78148	1995	2005
42432	2002	2011
44037	2004	2009
14911	1999	2012
65512	2004	2011
28036	2000	2012
46936	1996	2003
32215	1990	2012
61795	2002	2011
24388	1995	2004
94520	1999	2006
61797	2004	2011
36746	2001	2008
79016	1996	2009
72030	1998	2005
60184	2002	2009
40068	1993	2005
85282	2003	2012
58194	2001	2008
70398	2006	2012
74944	2002	2008
86496	2007	2012
62614	2001	2012
68428	2001	2009
23127	2005	2011
77764	1998	2007
54947	2006	2012
68431	2000	2010
34702	2006	2011
94119	1991	2003
54544	1988	2001
77351	1989	2009
22306	1998	2007
50563	2001	2011
10824	2004	2012
3620	1995	2005
401	2001	2008
35518	2006	2011
86136	2003	2011
14941	2006	2011
6484	2001	2008
62624	2006	2011
72470	2006	2011
84464	2003	2009
54961	2004	2009
39678	1986	2002
21118	2000	2005
100455	2006	2012
48926	2003	2008
2385	2006	2012
30144	1997	2011
95397	1992	2003
15740	2006	2011
30976	2001	2010
40089	2006	2012
44537	2007	2012
50154	1997	2012
68838	2000	2011
18193	2001	2009
1642	2005	2010
11291	2002	2008
37607	1994	2012
37193	2003	2009
46582	1999	2011
70041	2006	2011
9221	2003	2012
69260	1999	2010
65954	2005	2012
27690	2006	2012
7679	2002	2007
85332	2005	2011
89748	2007	2012
73751	1999	2007
48568	1989	2002
70461	1988	2006
46998	2005	2011
29780	2000	2010
36800	2004	2011
16603	1993	2012
21939	2006	2011
59864	2006	2011
42099	2004	2012
33112	2002	2012
5319	2000	2005
57095	1993	2012
4893	2005	2012
42917	1989	2006
88504	2006	2011
28529	2000	2012
16196	1996	2005
4512	1999	2006
48583	2003	2009
62690	2000	2011
75812	2007	2012
69673	1995	2009
62270	2006	2011
42528	1999	2011
97536	1993	2005
91715	2000	2007
28539	2005	2012
37639	2003	2011
69289	2005	2011
88513	2001	2011
86591	1990	2009
83715	2004	2012
72126	2005	2011
65602	2002	2007
40986	2000	2008
93352	1998	2012
100948	2005	2010
15811	1997	2004
79099	2005	2010
82424	2001	2012
92525	2006	2012
68908	2006	2011
51029	1998	2012
77858	2007	2012
91736	1999	2005
101725	2000	2007
50642	1996	2007
4544	1990	2005
11362	2003	2011
40584	2004	2011
70914	1997	2007
22402	2005	2010
87001	2002	2009
92941	2004	2012
50232	1995	2003
33992	2006	2012
79960	1989	1994
12600	2004	2010
74235	2005	2011
29014	1996	2012
21215	2005	2010
90997	2006	2011
100117	1990	2002
68544	1998	2012
78301	2006	2011
73024	1997	2003
92555	2000	2009
22425	2004	2011
61119	2005	2010
57916	1996	2009
31540	2007	2012
13046	1991	2007
53897	1991	2003
20395	1992	2006
34413	2007	2012
26184	2003	2011
16689	2003	2012
8512	2007	2012
73435	2006	2011
71760	1998	2004
3329	2003	2012
5409	2003	2010
82495	2004	2012
50268	2005	2010
10545	2005	2011
55929	2004	2009
53513	2007	2012
49868	2004	2010
49454	1999	2011
58736	2003	2012
31567	1998	2005
8150	1999	2012
65673	1999	2007
26612	1992	2000
5807	2003	2010
10143	2005	2011
45442	2003	2011
98069	2002	2012
59966	2006	2011
44230	2004	2011
100610	2006	2011
40653	2006	2011
44679	2007	2012
74285	2000	2006
23299	2007	2012
80433	2004	2010
61155	2004	2012
18733	2004	2012
6243	2001	2012
85878	1998	2007
13481	2006	2011
12654	1988	2000
76320	1996	2010
35684	2007	2012
20452	2004	2009
85887	2005	2010
54714	1993	2011
80033	1996	2010
71802	2005	2011
82542	1994	2011
89879	2001	2012
15907	2005	2012
52348	1999	2005
101057	2002	2007
76332	2002	2012
47931	1993	2005
31159	1999	2008
29921	2006	2011
79618	2007	2012
28237	1989	2007
11472	2001	2009
55563	2002	2009
95148	2002	2012
86298	1999	2011
60776	2003	2009
7084	2007	2012
59211	2004	2011
80469	2002	2008
52764	1990	2003
71828	1996	2007
34064	2007	2012
101080	2002	2011
42666	2004	2010
8581	2002	2011
50755	1987	2011
8586	1987	2003
89900	2000	2008
49115	1996	2004
79230	2004	2012
32004	1994	2001
21693	2007	2012
27076	1996	2006
44719	2007	2012
25093	2005	2011
79647	2003	2009
9386	2000	2011
17974	2002	2007
60035	2007	2012
100682	2002	2012
26684	1998	2005
17591	2000	2011
20930	2002	2011
43503	1994	2006
20502	1996	2003
19688	2002	2008
87509	2005	2012
77584	2002	2008
17597	1997	2002
69453	2006	2012
96873	2005	2010
47593	2002	2007
100698	2007	2012
51985	2000	2010
53999	2005	2011
7485	2000	2005
84292	1998	2009
73540	1994	2011
56426	2002	2012
99022	2006	2012
57281	1997	2007
10268	2001	2006
70254	1998	2008
89953	2006	2011
24251	2007	2012
90721	2002	2007
