fxID	minYear	maxYear
74688	1989	2015
74689	1998	2015
74690	2007	2017
74700	2003	2016
74701	2007	2018
74715	1994	2018
74723	1997	2008
74725	2002	2017
74726	1988	2018
74731	2003	2017
74734	1994	2017
74739	2006	2018
74740	2007	2018
74742	2005	2018
74753	2005	2017
74756	1987	2018
74769	1981	2017
74773	1994	2018
74787	2001	2014
74793	1999	2018
74803	2007	2018
74809	2005	2018
74813	2005	2016
74821	1999	2018
74833	1991	2006
74838	2001	2017
74846	1982	2018
74848	2005	2017
74850	1993	2018
74851	2005	2018
74855	2003	2014
74863	2001	2017
74864	1991	2005
74865	2000	2014
74868	1988	2018
74873	2005	2017
74877	2001	2012
74880	2005	2018
74881	2004	2018
74890	2004	2018
74891	2007	2017
74898	1989	2004
74903	1999	2015
74910	1998	2017
74914	2004	2017
74918	2003	2018
74930	2001	2017
74935	1991	2018
74936	1993	2017
74944	2002	2018
74945	2005	2016
74947	2007	2018
74961	2007	2017
74964	2004	2018
74970	2002	2017
74972	2006	2018
74978	2004	2017
74980	1988	2005
74981	2000	2012
74990	2005	2017
75002	2004	2018
75003	1995	2018
75005	1999	2012
75006	1997	2016
75014	2006	2017
75027	1999	2018
75028	2000	2012
75030	2005	2016
75040	1999	2017
75063	2001	2017
75075	2003	2017
75079	1994	2018
75081	1994	2018
75094	2004	2018
75096	2006	2017
75097	1987	2018
75100	1996	2010
75105	2004	2016
75119	1995	2018
75126	2002	2017
75130	1999	2017
75134	1992	2010
75145	2002	2015
75153	2005	2018
75154	1997	2017
75160	2004	2015
75167	2006	2017
75173	2005	2017
75179	2004	2017
75187	1994	2015
75198	1996	2018
75205	2005	2018
75210	2004	2016
75211	2003	2017
75216	2002	2012
75222	1996	2018
75224	1994	2009
75240	2007	2017
75241	2007	2018
75255	1996	2017
75256	1999	2018
75260	2005	2015
75270	1999	2018
75272	1990	2004
75278	1996	2018
75280	2002	2015
75303	2007	2017
75306	2003	2017
75309	1997	2018
75310	1998	2011
75319	1990	2018
75324	1989	2017
75331	2003	2018
75333	2005	2018
75334	1993	2018
75349	2000	2018
75353	1985	2018
75366	1981	2018
75368	2007	2018
75373	2007	2018
75375	2005	2016
75384	1990	2017
75403	2003	2017
75409	1989	2015
75416	2003	2017
75423	2003	2018
75425	1994	2004
75426	2000	2018
75427	2007	2018
75433	2003	2017
75435	2006	2016
75441	1990	2017
75447	2006	2018
75473	2003	2016
75476	1996	2017
75478	2003	2017
75482	2003	2017
75497	1998	2013
75512	2007	2017
75514	1992	2018
75515	2002	2016
75524	1999	2017
75530	1991	2008
75545	2003	2017
75551	2005	2018
75555	1996	2018
75559	2004	2018
75569	2005	2018
75574	2007	2017
75577	2002	2013
75587	2005	2018
75590	2006	2018
75593	2002	2017
75597	2003	2017
75606	2003	2017
75610	1999	2017
75611	2001	2014
75623	2001	2018
75625	2007	2017
75629	1998	2018
75646	1997	2017
75647	1994	2014
75663	2004	2017
75666	2003	2017
75667	2002	2012
75678	2001	2018
75690	2000	2018
75693	2007	2018
75701	2003	2015
75716	1995	2013
75719	2000	2017
75729	1988	2009
75739	2003	2018
75746	2006	2017
75747	2000	2018
75751	2000	2017
75754	2003	2018
75761	1986	2017
75774	1987	2017
75778	1999	2018
75779	1993	2017
75791	2005	2017
75803	1996	2016
75805	2002	2018
75812	2007	2018
75815	2006	2017
75816	2001	2017
75817	2001	2018
75822	2002	2017
75831	1997	2018
75833	2005	2017
75842	2007	2018
75846	2002	2018
75852	2006	2017
75864	1999	2010
75869	1984	2013
75884	1997	2018
75887	2002	2016
75892	1998	2013
75896	2006	2018
75903	2000	2017
75936	2000	2018
75946	2002	2018
75948	2006	2018
75949	1994	2017
75962	1987	2008
75970	1997	2017
75972	2006	2017
75979	2004	2018
75980	2005	2017
75983	2005	2018
75985	1981	2015
75989	2006	2017
75990	1998	2010
76000	2006	2018
76004	1999	2018
76020	2002	2016
76031	2005	2017
76035	2006	2018
76047	2007	2017
76053	1989	2018
76061	2006	2018
76062	2004	2018
76076	2004	2017
76077	1996	2018
76083	1987	2018
76084	2000	2011
76092	2001	2012
76093	1997	2016
76103	2005	2018
76114	2004	2016
76116	2006	2017
76125	2007	2017
76129	1997	2017
76148	1990	2017
76153	2007	2018
76157	2000	2018
76163	1992	2017
76173	1997	2018
76174	2003	2017
76176	2006	2017
76195	2007	2017
76199	1996	2018
76201	1988	2018
76204	1997	2010
76224	2007	2018
76232	2000	2017
76242	2005	2017
76245	2005	2018
76248	1994	2010
76250	2005	2017
76261	2007	2017
76262	2005	2016
76274	2007	2018
76308	1992	2018
76319	2003	2017
76320	1996	2015
76325	1994	2017
76329	2005	2018
76330	2002	2018
76331	1997	2012
76332	2002	2018
76344	2004	2015
76349	2002	2017
76356	2007	2018
76363	2003	2017
76365	2006	2018
76370	1992	2017
76371	2001	2018
76378	1989	2017
76388	1999	2018
76394	2006	2017
76395	2003	2018
76397	2006	2018
76403	2003	2018
76406	2007	2018
76417	2005	2018
76418	2006	2017
76435	2003	2017
76442	1999	2016
76444	1988	2018
76447	2002	2018
76458	1996	2017
76467	2004	2018
76470	2004	2014
76473	2006	2017
76476	2005	2018
76487	2007	2018
76501	1982	2018
76504	1990	2018
76520	1999	2012
76521	2006	2017
76525	2000	2017
76537	2006	2018
76538	2006	2018
76541	2006	2017
76545	2007	2017
76546	2005	2017
76554	2004	2017
76559	1995	2018
76563	1998	2018
76567	2004	2018
76569	2000	2018
76577	2004	2017
76586	1993	2013
76601	2004	2017
76611	2003	2018
76615	2005	2016
76621	2000	2011
76622	2006	2017
76630	2000	2017
76634	2004	2017
76644	2001	2018
76652	2006	2018
76659	2001	2017
76667	1998	2017
76674	2001	2016
76691	1988	2017
76693	2003	2013
76702	1998	2018
76704	1993	2018
76705	1994	2017
76706	2007	2018
76709	2005	2017
76712	1991	2008
76720	2003	2018
76728	2000	2018
76739	2004	2017
76746	1989	2016
76757	2006	2018
76766	2005	2016
76767	2003	2017
76771	2004	2017
76774	2003	2017
76790	2004	2015
76793	1998	2011
76794	2003	2016
76802	1999	2018
76804	2000	2017
76814	2006	2016
76816	2004	2014
76819	1995	2017
76823	2000	2018
76833	2006	2017
76838	2005	2018
76841	1989	2018
76847	2005	2017
76859	1999	2013
76862	2003	2018
76866	2001	2017
76868	1992	2018
76872	2001	2016
76875	2000	2018
76880	2005	2017
76881	1996	2017
76901	1994	2017
76903	1994	2018
76915	1996	2017
76949	2006	2017
76955	1997	2017
76956	2006	2017
76963	2007	2018
76976	2002	2018
76977	1991	2018
76979	2005	2018
76984	2000	2018
76986	1991	2017
77004	2005	2018
77012	2006	2016
77015	1999	2016
77016	1998	2017
77033	1988	2018
77037	2007	2018
77045	1989	2018
77046	2001	2018
77048	2007	2018
77053	2007	2017
77055	1992	2002
77057	2002	2018
77059	2002	2017
77071	2004	2017
77073	2004	2014
77083	1987	2018
77089	2003	2018
77097	2004	2018
77099	2006	2017
77100	1999	2017
77102	2000	2017
77106	2002	2018
77127	2006	2018
77134	2005	2017
77140	1989	2017
77144	1999	2017
77149	2007	2018
77154	1994	2017
77161	1999	2012
77162	2007	2017
77163	1993	2018
77164	2003	2017
77179	2000	2017
77198	2003	2017
77204	2005	2018
77207	1991	2018
77210	2000	2018
77211	1996	2016
77215	2007	2018
77222	2003	2015
77223	2006	2017
77225	2000	2015
77230	2002	2012
77233	2005	2015
77234	2007	2017
77243	2007	2018
77247	2000	2017
77249	2006	2017
77260	2002	2017
77269	2006	2018
77277	2005	2016
77282	2005	2018
77286	2000	2010
77296	2006	2017
77300	2006	2017
77315	1990	2018
77319	2005	2015
77321	2000	2010
77333	1994	2018
77337	2007	2017
77345	2006	2016
77351	1989	2017
77363	1984	2018
77366	1998	2018
77370	2001	2017
77372	2006	2018
77374	1990	2017
77387	1986	2018
77402	2006	2017
77403	1986	2018
77404	2007	2017
77405	2002	2017
77406	2001	2017
77409	1996	2017
77415	2004	2018
77426	2001	2018
77431	2001	2018
77433	2005	2017
77443	1995	2017
77449	1997	2017
77456	2001	2017
77459	2004	2017
77460	2002	2018
77471	2003	2018
77472	2007	2018
77474	2006	2017
77515	2006	2017
77516	2004	2016
77522	2000	2016
77528	2006	2016
77533	2005	2017
77546	2003	2018
77552	1998	2012
77555	1985	2017
77557	1991	2008
77560	1989	2018
77569	1998	2017
77578	2005	2018
77580	2006	2018
77582	1988	2013
77584	2002	2017
77586	1985	2017
77599	1992	2013
77612	2007	2018
77616	2003	2018
77617	2002	2018
77632	2006	2017
77640	2007	2018
77647	2007	2018
77650	2007	2017
77655	2001	2017
77659	2006	2016
77664	1994	2014
77670	2005	2018
77675	2002	2017
77681	2002	2018
77688	1982	2017
77689	2000	2018
77692	2002	2018
77695	2007	2017
77696	2006	2016
77718	2007	2018
77720	2002	2018
77721	2006	2018
77729	2006	2017
77730	2003	2017
77731	2006	2016
77736	1990	2018
77744	2003	2018
77759	1998	2018
77760	1998	2011
77764	1998	2015
77769	2004	2018
77771	2004	2017
77773	2007	2017
77787	2001	2013
77788	1992	2003
77793	2005	2016
77812	1991	2018
77821	1985	2018
77825	2001	2018
77826	2004	2017
77850	1991	2008
77858	2007	2017
77862	2002	2016
77864	2007	2017
77872	2006	2018
77879	1999	2018
77882	2005	2018
77883	2006	2017
77886	1997	2018
77887	2003	2017
77898	2007	2017
77900	2003	2013
77901	2005	2015
77902	2007	2017
77910	1998	2017
77911	1993	2010
77919	2004	2018
77920	2006	2018
77924	1998	2017
77930	2006	2017
77932	2001	2018
77947	2007	2017
77960	1988	2018
77987	1996	2018
78003	1998	2018
78011	2005	2017
78016	1993	2018
78023	2004	2015
78026	2006	2017
78029	2003	2018
78032	2002	2017
78038	2003	2018
78039	2007	2017
78041	2003	2017
78046	2006	2018
78057	2002	2017
78074	2005	2015
78079	2006	2018
78086	1992	2009
78103	1999	2017
78107	2004	2018
78111	2005	2018
78115	2002	2017
78121	2006	2018
78128	2007	2017
78132	2007	2018
78134	2006	2017
78146	2005	2017
78148	1995	2018
78149	2003	2017
78158	2002	2018
78160	1996	2014
78168	2004	2018
78173	2005	2018
78175	2007	2017
78189	1996	2018
78195	2004	2015
78198	2007	2018
78199	2001	2017
78203	2000	2015
78204	1983	2017
78206	2006	2017
78211	1999	2017
78221	1994	2018
78227	2007	2017
78228	2002	2017
78234	1985	2018
78241	1982	2017
78245	2000	2016
78256	2003	2017
78273	1998	2016
78279	2005	2016
78281	2002	2017
78284	1992	2009
78299	2004	2017
78301	2006	2017
78304	2003	2017
78316	1989	2018
78319	2005	2018
78321	2003	2018
78322	2004	2018
78324	2002	2018
78325	2003	2018
78326	2006	2018
78343	2005	2017
78346	2001	2015
78347	1996	2010
78348	2004	2016
78349	2000	2010
78351	1980	2017
78354	2005	2017
78356	2003	2017
78358	2005	2015
78360	2000	2017
78361	1992	2014
78371	1990	2018
78373	1995	2017
78390	1999	2014
78402	1998	2018
78413	2006	2018
78417	2005	2018
78419	1984	2003
78423	2003	2018
78434	2001	2018
78437	2006	2016
78441	2007	2017
78442	2002	2017
78445	2004	2018
78448	2004	2017
78454	2004	2016
78466	2002	2018
78472	1986	2017
78473	2007	2018
78475	2000	2018
78476	1993	2016
78477	1999	2009
78480	2006	2018
78483	2007	2017
78485	2005	2017
78499	2001	2015
78508	2000	2018
78521	2007	2018
78528	2003	2016
78530	2003	2015
78535	2000	2017
78536	2007	2017
78540	2004	2018
78542	2003	2017
78545	2002	2017
78547	2005	2016
78548	1991	2008
78560	2002	2018
78562	2002	2016
78570	2001	2018
78575	2005	2018
78589	2002	2018
78597	2002	2015
78601	2003	2017
78604	1999	2015
78609	1994	2018
78612	1990	2005
78616	2005	2018
78633	2000	2018
78639	2002	2018
78641	2002	2018
78643	2007	2017
78644	2000	2018
78648	2004	2016
78662	2004	2017
78663	2006	2018
78674	2002	2018
78687	2007	2017
78689	2007	2017
78697	1993	2018
78701	2006	2017
78707	1994	2017
78709	2006	2016
78713	1996	2018
78714	2003	2013
78724	2005	2016
78725	1994	2004
78729	2003	2015
78735	2001	2014
78740	1992	2018
78743	2004	2017
78746	2001	2017
78749	2007	2017
78750	1998	2010
78751	2000	2013
78778	2001	2011
78789	1998	2018
78791	2003	2017
78800	2006	2018
78801	2003	2017
78803	2001	2015
78816	2005	2018
78825	2007	2017
78826	1994	2018
78828	1998	2014
78838	1987	2006
78839	1990	2016
78840	1998	2018
78843	2005	2017
78847	1996	2018
78871	2001	2014
78874	2004	2016
78878	2004	2017
78887	2005	2017
78890	2006	2017
78891	2006	2017
78893	2002	2012
78898	2003	2017
78907	2006	2017
78908	1997	2016
78915	2000	2018
78916	2006	2018
78946	2004	2015
78954	2001	2016
78965	2003	2017
78969	2007	2017
78974	1989	2018
78978	2004	2015
78979	2004	2017
78992	2001	2018
79000	2003	2018
79009	2001	2018
79016	1996	2012
79019	2006	2017
79030	2002	2018
79031	2007	2017
79033	2000	2016
79036	1998	2015
79041	2007	2017
79043	2004	2018
79044	2006	2016
79045	2005	2018
79051	1997	2018
79058	2006	2017
79060	1998	2017
79089	2006	2018
79096	1981	2018
79099	2005	2018
79108	2006	2018
79109	2005	2017
79115	1988	2017
79117	1995	2017
79122	2001	2018
79124	2000	2010
79125	1998	2017
79126	1997	2018
79127	2000	2017
79130	2006	2017
79132	1991	2001
79133	1996	2018
79136	2005	2016
79140	2003	2018
79142	2007	2018
79143	1999	2017
79145	1993	2015
79154	2006	2017
79155	2004	2016
79161	2003	2013
79163	2004	2017
79177	2001	2017
79192	1997	2010
79193	2001	2018
79197	1990	2018
79199	2000	2017
79200	2005	2018
79203	2006	2017
79214	2005	2017
79220	2003	2018
79222	1993	2018
79224	1985	2018
79227	1989	2016
79228	2006	2017
79230	2004	2018
79231	2002	2015
79232	2006	2017
79244	2002	2018
79251	1995	2010
79252	2000	2018
79254	2002	2017
79259	1999	2013
79283	2007	2018
79284	1995	2016
79287	2005	2017
79292	1995	2016
79293	1994	2018
79303	2000	2012
79313	2003	2015
79318	2007	2017
79319	1999	2014
79321	2002	2017
79334	1995	2018
79344	2002	2018
79345	1995	2018
79347	2000	2018
79357	2007	2017
79363	1984	2017
79369	2002	2013
79370	2007	2017
79371	2000	2018
79373	1998	2017
79375	1992	2009
79376	2004	2018
79378	2003	2018
79380	1991	2012
79385	2004	2017
79389	1995	2012
79398	2004	2018
79403	2002	2018
79405	2004	2017
79411	2000	2018
79414	2004	2017
79415	1984	2017
79417	2007	2018
79419	2002	2018
79423	2002	2016
79427	2004	2017
79440	1989	2017
79448	2002	2018
79451	2001	2018
79462	1996	2018
79481	2005	2017
79482	2001	2018
79485	2006	2018
79494	2000	2014
79505	2007	2018
79512	2004	2018
79513	2004	2018
79514	2000	2017
79521	2006	2017
79526	2000	2014
79536	2003	2017
79568	1994	2017
79570	1995	2018
79572	2000	2017
79577	1994	2017
79578	2000	2017
79582	1997	2010
79594	1993	2017
79600	1981	2009
79606	1997	2018
79607	1995	2018
79609	1994	2017
79614	1998	2017
79616	2004	2017
79618	2007	2017
79620	1996	2018
79625	2007	2017
79647	2003	2017
79658	2002	2014
79671	2005	2018
79683	2002	2018
79684	2007	2018
79689	2005	2017
79708	1998	2018
79709	2001	2018
79710	1987	2001
79714	2002	2017
79725	2006	2017
79742	1994	2004
79749	2005	2017
79758	2001	2016
79760	2004	2017
79764	1987	2018
79765	2005	2018
79769	2005	2017
79774	2002	2017
79777	1985	2018
79787	2006	2016
79790	2005	2015
79805	2002	2017
79807	1993	2018
79816	2002	2017
79821	2005	2017
79825	2005	2016
79832	1980	2018
79837	1996	2014
79842	1991	2018
79845	1991	2013
79852	2005	2018
79857	2004	2018
79858	1992	2017
79870	1999	2014
79873	1997	2017
79887	2002	2018
79891	2006	2017
79906	2006	2018
79910	2007	2018
79913	2005	2017
79918	2000	2017
79919	2006	2018
79926	2007	2017
79930	2004	2017
79934	2006	2017
79942	2002	2018
79945	1995	2016
79949	1992	2017
79960	1989	2018
79961	2002	2018
79963	1998	2018
79974	1992	2018
79982	1992	2018
79993	2001	2014
79995	2003	2018
79996	1988	2009
80005	2007	2017
80006	2003	2017
80010	1999	2017
80011	2001	2014
80013	2004	2017
80017	2004	2017
80030	2000	2017
80033	1996	2018
80038	1997	2018
80057	1996	2018
80063	2007	2018
80079	1997	2018
80086	2006	2016
80089	2005	2018
80094	2006	2018
80097	2006	2018
80103	2001	2018
80112	1990	2013
80115	2000	2016
80118	1990	2017
80121	1993	2008
80149	1997	2010
80157	1999	2015
80158	1997	2016
80160	1996	2016
80165	2001	2012
80180	2005	2018
80183	2005	2016
80186	1992	2017
80187	2006	2017
80191	2007	2018
80201	2007	2018
80205	1994	2018
80216	1981	2018
80223	2003	2013
80224	2000	2018
80226	1999	2017
80227	2007	2017
80247	2007	2018
80258	2005	2017
80267	2005	2018
80272	1990	2017
80273	1981	2017
80275	2003	2017
80283	2007	2018
80288	2003	2014
80290	2003	2015
80291	1999	2010
80307	2002	2018
80308	2004	2017
80327	2002	2018
80355	1989	2018
80364	2004	2018
80365	2000	2017
80373	1999	2015
80374	2004	2018
80388	2007	2017
80395	2004	2018
80398	1997	2017
80401	2003	2014
80411	2007	2018
80413	2002	2013
80415	2007	2017
80416	2001	2017
80418	2002	2018
80433	2004	2018
80446	1987	2017
80456	2006	2018
80461	2000	2018
80469	2002	2012
80471	2005	2016
80474	2006	2017
80481	2007	2018
80503	2006	2017
80514	2007	2017
80522	2000	2017
80528	2004	2014
80543	2006	2016
80544	2006	2017
80550	1998	2017
80555	2005	2017
80563	2003	2017
80564	1993	2017
80565	2004	2017
80578	1998	2013
80585	1997	2018
80611	1996	2007
80617	2005	2018
80620	1996	2010
80621	2000	2017
80622	2002	2018
80625	1997	2017
80630	2005	2017
80642	1983	2017
80655	2002	2017
80658	1999	2016
80659	2007	2018
80661	2005	2017
80662	2001	2018
80665	1998	2018
80668	1995	2018
80671	1996	2014
80675	1985	2014
80690	1999	2013
80693	2002	2015
80707	2006	2018
80709	2002	2018
80711	1997	2018
80714	2004	2015
80723	1998	2017
80725	1993	2015
80728	2000	2017
80736	2006	2017
80740	2003	2017
80741	1998	2018
80749	1995	2018
80770	1983	2017
80775	2007	2017
80777	1997	2011
80778	2003	2017
80781	1990	2017
80785	2005	2018
80786	1983	2017
80803	1993	2018
80808	2007	2018
80811	2004	2017
80821	2003	2018
80822	1997	2018
80832	2004	2018
80840	2001	2012
80841	2006	2017
80845	2006	2017
80857	1987	2015
80867	2000	2017
80868	2005	2017
80881	1990	2017
80890	2003	2017
80893	2004	2018
80924	1992	2018
80931	2002	2017
80932	2003	2018
80937	1999	2018
80942	2002	2018
80950	2007	2017
80957	1998	2012
80967	2005	2017
80971	1981	1996
80988	2002	2017
80991	2003	2013
81000	2007	2018
81020	2006	2017
81026	1999	2018
81039	2007	2017
81044	2006	2018
81045	1995	2010
81063	2005	2017
81071	2003	2018
81078	2004	2018
81090	1997	2017
81092	2002	2016
81117	1998	2017
81121	2003	2018
81123	1982	2016
81142	1989	2017
81161	2001	2018
81163	2004	2017
81165	2007	2017
81175	2005	2018
81180	2000	2016
81182	2001	2017
81189	1994	2018
81204	1991	2017
81206	2005	2018
81208	1997	2017
81213	2006	2017
81220	2000	2017
81225	2007	2017
81226	2003	2014
81233	2001	2014
81243	2001	2018
81251	2007	2017
81258	2005	2018
81267	1997	2017
81272	2007	2018
81291	1997	2017
81295	1997	2015
81298	1993	2017
81302	1997	2017
81303	1998	2017
81307	2006	2017
81310	2004	2016
81315	1998	2017
81318	2007	2018
81331	2007	2017
81337	1997	2018
81339	2003	2018
81342	2003	2016
81368	1999	2017
81393	1996	2018
81395	2007	2018
81405	2004	2015
81408	2005	2018
81410	1998	2018
81426	2001	2018
81441	2003	2016
81446	2006	2018
81447	1994	2011
81462	2004	2017
81469	2001	2015
81482	2003	2017
81496	1996	2018
81502	2000	2016
81519	2001	2017
81525	2001	2016
81548	1999	2013
81556	2007	2018
81570	2004	2017
81572	2005	2017
81575	2002	2013
81581	1995	2018
81584	2004	2016
81590	1995	2018
81593	1996	2016
81611	1992	2017
81612	2007	2018
81613	1992	2018
81614	2006	2018
81622	2005	2016
81650	1999	2017
81655	1990	2018
81658	2007	2017
81669	1999	2017
81677	2002	2015
81678	2002	2017
81683	1999	2017
81687	2000	2016
81696	2004	2017
81705	1997	2018
81707	2000	2013
81727	1987	2017
81732	2006	2018
81746	2005	2016
81748	2007	2018
81757	2004	2014
81765	2004	2018
81773	2003	2018
81776	2007	2018
81786	1997	2009
81787	1993	2014
81794	2003	2017
81801	2007	2017
81818	2001	2017
81823	1998	2012
81829	1986	2018
81835	2007	2018
81839	1989	2018
81842	1991	2007
81844	1993	2018
81854	2004	2018
81867	1986	2018
81872	1998	2017
81885	2004	2017
81901	2005	2018
81907	2003	2014
81910	2005	2018
81916	2005	2016
81918	1981	2018
81936	2002	2017
81945	1999	2012
81953	2004	2015
81967	2004	2016
81969	1981	2018
81987	1993	2018
81992	2000	2018
82000	1994	2018
82029	2003	2017
82030	2007	2018
82034	1995	2018
82036	2003	2018
82052	1993	2011
82061	2002	2017
82064	2000	2015
82072	2001	2018
82075	2007	2017
82078	1990	2017
82080	2001	2017
82083	1989	2018
82092	1992	2017
82098	2004	2018
82100	1999	2018
82108	1988	2012
82112	1998	2015
82114	2004	2017
82126	2005	2018
82130	2006	2016
82133	2004	2017
82136	2006	2017
82146	1998	2008
82158	2002	2017
82160	2004	2016
82162	2007	2017
82163	2007	2017
82168	2005	2018
82173	1990	2017
82178	1989	2018
82181	1994	2018
82200	2007	2017
82208	2005	2018
82234	2006	2018
82236	1996	2017
82237	2001	2017
82243	2006	2018
82246	2002	2017
82249	2005	2017
82250	2003	2018
82261	2007	2018
82269	2006	2017
82273	1993	2018
82277	2004	2017
82296	2007	2018
82307	2005	2018
82311	1999	2018
82324	2004	2018
82325	2002	2018
82326	2001	2017
82341	1996	2018
82351	2004	2017
82360	1999	2017
82365	1997	2017
82373	2007	2017
82374	2005	2018
82389	1982	2018
82402	2004	2017
82403	2006	2018
82404	2005	2018
82413	2000	2011
82416	2007	2017
82421	2007	2017
82424	2001	2017
82426	1984	2018
82438	2002	2017
82441	1998	2017
82446	2002	2013
82452	2001	2018
82457	1984	2018
82468	2005	2018
82469	1987	2018
82476	2007	2017
82477	1995	2018
82480	2004	2017
82491	1997	2018
82495	2004	2017
82500	1994	2018
82507	2004	2015
82515	2000	2018
82520	1998	2018
82523	1997	2018
82531	2006	2018
82534	1997	2018
82537	1983	2018
82542	1994	2018
82546	2006	2017
82551	2002	2017
82552	1993	2018
82553	1994	2018
82557	2006	2018
82570	2004	2017
82574	2000	2018
82577	2004	2018
82583	1996	2018
82586	1994	2018
82593	2007	2018
82601	1987	2011
82604	2000	2018
82606	2002	2017
82607	1996	2018
82611	2007	2017
82617	2002	2012
82621	2003	2017
82623	2007	2018
82639	2004	2017
82640	2004	2014
82648	2005	2015
82655	2000	2017
82661	1997	2009
82666	1996	2007
82668	2007	2017
82686	1997	2017
82689	2001	2017
82690	1997	2018
82693	2004	2017
82699	1997	2018
82703	2005	2017
82705	1999	2018
82706	1987	2018
82708	2002	2018
82712	2007	2018
82718	2006	2018
82724	1981	2012
82734	2005	2017
82740	2006	2018
82747	1989	2018
82750	2002	2017
82754	2003	2018
82762	1996	2013
82764	1998	2009
82766	1998	2018
82773	1997	2012
82778	2003	2018
82793	1999	2017
82795	1994	2017
82813	2005	2016
82817	2005	2017
82820	2007	2017
82821	2003	2017
82837	1997	2018
82853	1997	2018
82858	2000	2017
82860	1999	2018
82869	2007	2017
82870	1995	2018
82871	2000	2011
82879	2006	2018
82884	1997	2017
82899	2006	2016
82916	2002	2016
82920	2004	2018
82933	2006	2018
82935	2003	2017
82946	2006	2018
82948	2001	2016
82961	2000	2018
82963	1998	2012
82967	2007	2017
82987	1995	2017
82997	1999	2012
83000	1999	2017
83003	2002	2017
83011	2003	2017
83029	2004	2018
83030	2005	2017
83039	2003	2017
83048	1999	2016
83059	2005	2018
83066	1998	2011
83068	2003	2018
83070	2000	2015
83072	2002	2018
83076	2002	2014
83080	2006	2017
83083	2002	2015
83088	1998	2018
83090	2002	2017
83094	2003	2016
83104	1998	2009
83110	1998	2018
83117	1994	2017
83120	2007	2017
83129	2003	2017
83131	2002	2018
83133	2003	2017
83136	2005	2015
83137	1999	2012
83141	2000	2017
83153	2004	2014
83164	2007	2017
83177	1987	2018
83179	1995	2015
83193	2006	2018
83199	2005	2016
83201	2007	2017
83211	2005	2018
83228	2005	2018
83232	1986	2017
83253	2004	2017
83258	1997	2017
83259	1988	2016
83260	2001	2012
83268	2007	2018
83269	1981	2018
83281	2006	2018
83283	2004	2015
83289	1992	2017
83295	1989	2018
83299	2000	2018
83312	2004	2018
83313	1992	2017
83321	2007	2018
83330	2002	2017
83333	1985	2017
83348	2001	2017
83368	2007	2017
83377	2006	2017
83416	2005	2018
83427	2002	2018
83436	2005	2016
83441	2005	2018
83451	1996	2018
83458	2006	2016
83472	1998	2016
83475	2006	2018
83476	1993	2017
83488	2004	2016
83497	2006	2017
83510	2004	2018
83512	2001	2018
83516	2006	2017
83523	1988	2017
83524	2002	2017
83527	1999	2018
83530	2007	2018
83532	1999	2018
83541	2007	2018
83543	2007	2017
83544	1988	2004
83565	2006	2016
83569	2007	2018
83570	2006	2017
83571	1996	2018
83572	1999	2018
83577	2005	2017
83578	1994	2018
83579	2000	2018
83581	1999	2017
83597	1991	2017
83601	1998	2009
83605	2006	2018
83607	2005	2018
83608	2000	2017
83610	1988	2018
83611	2005	2018
83622	2007	2017
83623	1993	2017
83627	1996	2018
83632	1998	2018
83639	2005	2017
83642	2007	2017
83645	2003	2014
83646	2003	2017
83649	1996	2017
83653	1989	2017
83659	1996	2018
83662	2000	2018
83663	2001	2015
83670	2007	2017
83679	2005	2017
83684	1988	2017
83685	2003	2017
83696	1993	2017
83715	2004	2017
83719	2000	2017
83722	1994	2011
83730	1999	2010
83732	2004	2018
83747	1992	2013
83750	2003	2017
83754	1983	2018
83756	1999	2018
83757	2001	2018
83760	1997	2017
83761	2001	2012
83768	2005	2018
83770	1998	2016
83774	2006	2018
83777	2000	2018
83789	2004	2017
83798	2003	2017
83799	2002	2017
83805	2005	2017
83812	2004	2017
83814	2005	2018
83816	2006	2017
83817	2004	2017
83820	2005	2018
83821	1999	2016
83826	2002	2017
83847	1991	2017
83856	2002	2015
83869	1994	2018
83870	1992	2017
83871	2002	2018
83873	1997	2017
83884	1998	2017
83890	1991	2008
83921	1997	2018
83924	2003	2018
83927	2006	2016
83928	1997	2010
83933	2003	2017
83936	2006	2018
83942	1999	2018
83955	2006	2017
83960	1999	2017
83961	1986	2013
83964	2003	2013
83966	1998	2010
83974	2004	2018
83977	1990	2018
83978	1999	2018
83979	2001	2015
83986	2003	2017
83998	1990	2018
84003	2003	2017
84006	1993	2011
84008	2000	2017
84019	1996	2018
84023	2003	2013
84027	2002	2013
84030	2006	2017
84031	2005	2017
84045	2000	2017
84046	2007	2017
84048	2006	2017
84055	2003	2016
84064	2003	2018
84065	2001	2018
84067	2003	2018
84073	2000	2017
84086	2000	2018
84087	2002	2018
84096	2001	2018
84119	1994	2018
84122	2006	2016
84124	2003	2018
84127	2005	2017
84133	1995	2017
84134	2004	2017
84136	2000	2017
84151	2004	2018
84159	1998	2014
84166	2005	2017
84174	2007	2018
84177	1998	2018
84182	1999	2018
84184	2000	2017
84194	1989	1999
84206	2003	2017
84207	2006	2018
84210	2006	2018
84211	2000	2010
84215	2006	2016
84222	2002	2018
84241	2002	2018
84242	2001	2017
84250	1998	2017
84253	2003	2017
84254	2004	2018
84270	2006	2018
84280	2006	2016
84285	1998	2018
84292	1998	2018
84293	2005	2018
84295	2000	2017
84298	1996	2018
84299	2003	2017
84309	1992	2017
84315	1990	2014
