2601174448	101528	185592680	chemistry
2602190018	1856	185592680	chemistry
2602231052	11211	185592680	chemistry
2603046962	100160	185592680	chemistry
2603117752	13812	121332964	physics
2607382572	100168	121332964	physics
2607724926	14472	121332964	physics
2607978141	12435	185592680	chemistry
2608046860	16694	185592680	chemistry
2608103752	1138	185592680	chemistry
2608253322	100722	71924100	medicine
2608571700	100553	71924100	medicine
2610212732	13238	121332964	physics
2611278116	10728	86803240	biology
2617331528	100929	71924100	medicine
2617363201	10146	185592680	chemistry
2617721621	15294	71924100	medicine
2617867397	16330	121332964	physics
2618044699	15233	185592680	chemistry
2618055392	21038	185592680	chemistry
2618599058	10326	185592680	chemistry
2619261211	100579	185592680	chemistry
2619327966	16002	121332964	physics
2619328723	14005	127313418	geology
2619399600	12530	185592680	chemistry
2619859902	100219	185592680	chemistry
2622568587	15503	86803240	biology
2629891183	20163	86803240	biology
2631127253	10808	185592680	chemistry
2631431154	13342	185592680	chemistry
2632499125	12203	33923547	mathematics
2632993812	101800	127313418	geology
2634011862	101499	121332964	physics
2635818169	14128	185592680	chemistry
2637498125	100608	33923547	mathematics
2638163475	13146	185592680	chemistry
2643154132	18835	127313418	geology
2643468382	101514	185592680	chemistry
2644114341	13639	71924100	medicine
2644496940	101986	71924100	medicine
2645598427	16143	185592680	chemistry
2649182474	13654	127413603	engineering
2649327381	27227	185592680	chemistry
2651441145	100138	185592680	chemistry
2653733263	100253	121332964	physics
2656315520	10990	185592680	chemistry
2656355181	101026	185592680	chemistry
2660892613	19152	41008148	computer science
2663915042	101609	127313418	geology
2663982282	17338	185592680	chemistry
2667050638	18385	185592680	chemistry
2667670681	100299	127313418	geology
2668691233	12527	121332964	physics
2669143368	15010	121332964	physics
2669299969	17463	185592680	chemistry
2670043401	22809	121332964	physics
2670144711	16639	185592680	chemistry
2671177573	11034	185592680	chemistry
2671249993	13510	86803240	biology
2673571089	100417	185592680	chemistry
2676396989	17188	86803240	biology
2676649927	100699	127313418	geology
2676726550	2622	121332964	physics
2680635206	11004	121332964	physics
2681720131	16401	185592680	chemistry
2685208102	21231	121332964	physics
2686824875	10289	185592680	chemistry
2686879412	101918	185592680	chemistry
